,id_code,id_name,state,E31_amnt,E80_amnt,E81_amnt,E91_amnt
392,33103403100000,FAYETTEVILLE-MANLIUS CENTRAL SCH DIST,NEW YORK,       20316,       54374,,         860
393,33103403100000,MARCELLUS CENTRAL SCH,NEW YORK,       20316,       54374,,         860
394,33103403100000,ONONDAGA CENTRAL SCH DIST,NEW YORK,       20316,       54374,,         860
395,33103403100000,LIVERPOOL CENTRAL SCH,NEW YORK,       20316,       54374,,         860
396,33103403100000,LYNCOURT UNION FREE SCH DIST AT SALINA,NEW YORK,       20316,       54374,,         860
397,33103403100000,SKANEATELES CENTRAL SCH,NEW YORK,       20316,       54374,,         860
398,33103403100000,SOLVAY UNION FREE VILLAGE SCHOOL DIST,NEW YORK,       20316,       54374,,         860
399,33103403100000,TULLY CENTRAL SCH DIST,NEW YORK,       20316,       54374,,         860
400,33103403100000,NORTH SYRACUSE CENTRAL SCHOOL DIST,NEW YORK,       20316,       54374,,         860
401,33103403100000,ONONDAGA-COURTLAND-MADISON BOCES,NEW YORK,       20316,       54374,,         860
402,33103503200000,ONTARIO COUNTY,NEW YORK,        3799,        4267,          70,
403,33103503200000,GENEVA CITY,NEW YORK,        3799,        4267,          70,
404,33103503200000,WEST BLOOMFIELD TOWN,NEW YORK,        3799,        4267,          70,
405,33103503200000,CANANDAIGUA CTY SCH DIST,NEW YORK,        3799,        4267,          70,
406,33103503200000,EAST BLOOMFIELD CENTRAL SCHOOL DIST,NEW YORK,        3799,        4267,          70,
407,33103503200000,GENEVA CITY SCH DIST,NEW YORK,        3799,        4267,          70,
408,33103503200000,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DIST,NEW YORK,        3799,        4267,          70,
409,33103503200000,NAPLES CENTRAL SCHOOL DISTRICT,NEW YORK,        3799,        4267,          70,
410,33103503200000,PHELPS-CLIFTON SPGS CTL SCHOOL DIST,NEW YORK,        3799,        4267,          70,
411,33103503200000,HONEOYE CENTRAL SCH DIST,NEW YORK,        3799,        4267,          70,
412,33103503200000,GORHAM-MIDDLESEX CENTRAL SCHOOL DIST,NEW YORK,        3799,        4267,          70,
413,33103503200000,VICTOR CENTRAL SCH DIST,NEW YORK,        3799,        4267,          70,
414,33103503200000,WAYNE-FINGER LAKES BOCES,NEW YORK,        3799,        4267,          70,
415,33103603300000,ORANGE COUNTY,NEW YORK,        9809,        8179,       12620,         162
416,33103603300000,MIDDLETOWN CITY,NEW YORK,        9809,        8179,       12620,         162
417,33103603300000,NEWBURGH CITY,NEW YORK,        9809,        8179,       12620,         162
418,33103603300000,NEW WINDSOR TOWN,NEW YORK,        9809,        8179,       12620,         162
419,33103603300000,RAMAPO CATSKILL LIBRARY SYSTEM,NEW YORK,        9809,        8179,       12620,         162
420,33103603300000,GOSHEN FIRE DISTRICT,NEW YORK,        9809,        8179,       12620,         162
421,33103603300000,WASHINGTONVILLE CENTRAL SCHOOL DIST,NEW YORK,        9809,        8179,       12620,         162
422,33103603300000,CHESTER UF SCH DIST,NEW YORK,        9809,        8179,       12620,         162
423,33103603300000,CORNWALL CENTRAL SCHOOL DIST,NEW YORK,        9809,        8179,       12620,         162
424,33103603300000,PINE BUSH CENTRAL SCHOOL DIST,NEW YORK,        9809,        8179,       12620,         162
425,33103603300000,GOSHEN CENTRAL SCH DIST,NEW YORK,        9809,        8179,       12620,         162
426,33103603300000,HIGHLAND FALLS CENTRAL SCH DIST,NEW YORK,        9809,        8179,       12620,         162
427,33103603300000,MIDDLETOWN CITY SCH DIST,NEW YORK,        9809,        8179,       12620,         162
428,33103603300000,MINISINK VALLEY CTL SCH,NEW YORK,        9809,        8179,       12620,         162
429,33103603300000,MONROE-WOODBURY CTL SCH DIST,NEW YORK,        9809,        8179,       12620,         162
430,33103603300000,VALLEY CENTRAL SCH DIST AT MONTGOMERY,NEW YORK,        9809,        8179,       12620,         162
431,33103603300000,NEWBURGH CITY SCH DIST,NEW YORK,        9809,        8179,       12620,         162
432,33103603300000,PORT JERVIS CITY SCH DIST,NEW YORK,        9809,        8179,       12620,         162
433,33103603300000,TUXEDO U F SCH DIST,NEW YORK,        9809,        8179,       12620,         162
434,33103603300000,WARWICK VALLEY CENTRAL SCH DIST,NEW YORK,        9809,        8179,       12620,         162
435,33103603300000,GREENWOOD LAKE UNION FREE DIST,NEW YORK,        9809,        8179,       12620,         162
436,33103603300000,FLORIDA UNION FREE SCH DIST,NEW YORK,        9809,        8179,       12620,         162
437,33103603300000,KIRYAS JOEL UNION FREE SCHOOL DISTRICT,NEW YORK,        9809,        8179,       12620,         162
438,33103603300000,ORANGE-ULSTER BOCES,NEW YORK,        9809,        8179,       12620,         162
439,33103803500000,OSWEGO COUNTY,NEW YORK,        2904,,        6544,
440,33103803500000,FULTON CITY,NEW YORK,        2904,,        6544,
441,33103803500000,OSWEGO CITY,NEW YORK,        2904,,        6544,
442,33103803500000,WEST MONROE TOWN,NEW YORK,        2904,,        6544,
443,33103803500000,ALTMAR PARISH WILLIAMSTWN CENTRAL SCH DIST,NEW YORK,        2904,,        6544,
444,33103803500000,FULTON CITY SCH DIST,NEW YORK,        2904,,        6544,
445,33103803500000,HANNIBAL CENTRAL SCHOOL DIST,NEW YORK,        2904,,        6544,
446,33103803500000,CENTRAL SQUARE CENTRAL SCHOOL DIST,NEW YORK,        2904,,        6544,
447,33103803500000,MEXICO CENTRAL SCH DIST,NEW YORK,        2904,,        6544,
448,33103803500000,OSWEGO CITY SCHOOL DIST,NEW YORK,        2904,,        6544,
449,33103803500000,PULASKI CTL SCH DIST 1,NEW YORK,        2904,,        6544,
450,33103803500000,SANDY CREEK CENTRAL SCH,NEW YORK,        2904,,        6544,
451,33103803500000,PHOENIX CTL SCH DIST 1,NEW YORK,        2904,,        6544,
452,33103803500000,OSWEGO BOCES,NEW YORK,        2904,,        6544,
453,33104003700000,PUTNAM COUNTY,NEW YORK,        2628,,         180,
454,33104003700000,BREWSTER VILLAGE,NEW YORK,        2628,,         180,
455,33104003700000,CARMEL TOWN,NEW YORK,        2628,,         180,
456,33104003700000,KENT TOWN,NEW YORK,        2628,,         180,
457,33104003700000,REED MEMORIAL LIBRARY,NEW YORK,        2628,,         180,
458,33104003700000,PHILLIPSTOWN-NORTH HIGHLANDS FIRE DISTRICT,NEW YORK,        2628,,         180,
459,33104003700000,MAHOPAC CENTRAL SCH DIST,NEW YORK,        2628,,         180,
460,33104003700000,CARMEL CENTRAL SCHOOL DISTRICT,NEW YORK,        2628,,         180,
461,33104003700000,HALDANE CENTRAL SCHOOL DIST OF PHILIPSTOWN,NEW YORK,        2628,,         180,
462,33104003700000,GARRISON U F SCH DIST,NEW YORK,        2628,,         180,
463,33104003700000,PUTNAM VALLEY CTL SCHOOL DIST,NEW YORK,        2628,,         180,
464,33104003700000,BREWSTER CENTRAL SCHOOL DIST,NEW YORK,        2628,,         180,
465,33104203800000,RENSSELAER COUNTY,NEW YORK,        2075,        4550,,
466,33104203800000,RENSSELAER CITY,NEW YORK,        2075,        4550,,
467,33104203800000,TROY CITY,NEW YORK,        2075,        4550,,
468,33104203800000,NORTH GREENBUSH TOWN,NEW YORK,        2075,        4550,,
469,33104203800000,TROY PUBLIC LIBRARY,NEW YORK,        2075,        4550,,
470,33104203800000,EAST GREENBUSH FIRE DISTRICT 1,NEW YORK,        2075,        4550,,
471,33104203800000,BERLIN CENTRAL SCH DIST,NEW YORK,        2075,        4550,,
472,33104203800000,BRUNSWICK CENTRAL SCHOOL DIST,NEW YORK,        2075,        4550,,
473,33104203800000,EAST GREENBUSH CENTRAL SCHOOL DISTRICT,NEW YORK,        2075,        4550,,
474,33104203800000,HOOSICK FALLS CENTRAL SCH DIST,NEW YORK,        2075,        4550,,
475,33104203800000,LANSINGBURGH CENTRAL SCH DIST AT TROY,NEW YORK,        2075,        4550,,
476,33104203800000,NORTH GREENBUSH COMMON SCHOOL DIST,NEW YORK,        2075,        4550,,
477,33104203800000,WYNANTSKILL UNIFED SCHOOL DIST,NEW YORK,        2075,        4550,,
478,33104203800000,RENSSALAER CITY SCH DIST,NEW YORK,        2075,        4550,,
479,33104203800000,AVERILL PARK CSD,NEW YORK,        2075,        4550,,
480,33104203800000,HOOSIC VLLY CNTRL SCH DIST AT SCHAGHTICOKE,NEW YORK,        2075,        4550,,
481,33104203800000,SCHODACK CENTRAL SCHOOL DIST,NEW YORK,        2075,        4550,,
482,33104203800000,TROY CITY SCH DIST,NEW YORK,        2075,        4550,,
483,33104403900000,ROCKLAND COUNTY,NEW YORK,        6934,       23966,,
484,33104403900000,AIRMONT VILLAGE,NEW YORK,        6934,       23966,,
485,33104403900000,NEW SQUARE VILLAGE,NEW YORK,        6934,       23966,,
486,33104403900000,CLARKSTOWN TOWN,NEW YORK,        6934,       23966,,
487,33104403900000,ORANGETOWN TOWN,NEW YORK,        6934,       23966,,
488,33104403900000,RAMAPO TOWN,NEW YORK,        6934,       23966,,
489,33104403900000,STONY POINT TOWN,NEW YORK,        6934,       23966,,
490,33104403900000,EAST SPRING VALLEY FIRE DISTRICT,NEW YORK,        6934,       23966,,
491,33104403900000,ROCKLAND CO SOLID WASTE MANAGEMENT AUTH,NEW YORK,        6934,       23966,,
492,33104403900000,CLARKSTOWN CENTRAL SCHOOL DIST,NEW YORK,        6934,       23966,,
493,33104403900000,NANUET UF SCH DIST,NEW YORK,        6934,       23966,,
494,33104403900000,HAVERSTRAW-STONY POINT CENTRAL SCHOOL DIST,NEW YORK,        6934,       23966,,
495,33104403900000,NYACK UNION FREE SCH DIST,NEW YORK,        6934,       23966,,
496,33104403900000,SOUTH ORANGTOWN CTL SCH DIST,NEW YORK,        6934,       23966,,
497,33104403900000,PEARL RIVER U F SCH DIST 8,NEW YORK,        6934,       23966,,
498,33104403900000,RAMAPO CTL SCH DIST,NEW YORK,        6934,       23966,,
499,33104403900000,EAST RAMAPO CENTRAL SCHOOL DIST,NEW YORK,        6934,       23966,,
500,33104403900000,ROCKLAND COUNTY BOCES,NEW YORK,        6934,       23966,,
501,33104604100000,SARATOGA COUNTY,NEW YORK,        4705,       17257,,
502,33104604100000,SARATOGA SPRINGS CITY,NEW YORK,        4705,       17257,,
503,33104604100000,CLIFTON PARK TOWN,NEW YORK,        4705,       17257,,
504,33104604100000,SARATOGA SPRINGS PUBLIC LIBRARY DISTRICT,NEW YORK,        4705,       17257,,
505,33104604100000,BURNT HILLS BALLSTON LAKE CENTRAL SCH DIST,NEW YORK,        4705,       17257,,
506,33104604100000,BALLSTON SPA CTL SCHOOL DIST,NEW YORK,        4705,       17257,,
507,33104604100000,SHENENDEHOWA CENTRAL SCHOOL DIST,NEW YORK,        4705,       17257,,
508,33104604100000,CORINTH CENTRAL SCH DIST,NEW YORK,        4705,       17257,,
509,33104604100000,EDINBURG COMMON SCH DIST,NEW YORK,        4705,       17257,,
510,33104604100000,GALWAY CENTRAL SCHOOL DISTRICT,NEW YORK,        4705,       17257,,
511,33104604100000,MECHANICVILLE CITY SCH,NEW YORK,        4705,       17257,,
512,33104604100000,SOUTH GLENS FALLS CENTRAL SCHOOL DIST,NEW YORK,        4705,       17257,,
513,33104604100000,SCHUYLERVILLE CENTRAL SCHOOL DIST,NEW YORK,        4705,       17257,,
514,33104604100000,SARATOGA SPRINGS CITY SCHOOL DIST,NEW YORK,        4705,       17257,,
515,33104604100000,STILLWATER CENTRAL SCH,NEW YORK,        4705,       17257,,
516,33104604100000,WATERFORD-HALFMOON UNION FREE SCHOOL DIST,NEW YORK,        4705,       17257,,
517,33104704200000,SCHENECTADY COUNTY,NEW YORK,        2730,,         413,
518,33104704200000,SCHENECTADY CITY,NEW YORK,        2730,,         413,
519,33104704200000,NISKAYUNA CONSOLIDATED FIRE DISTRICT 1,NEW YORK,        2730,,         413,
520,33104704200000,DUANESBURG CENTRAL SCH DIST,NEW YORK,        2730,,         413,
521,33104704200000,NISKAYUNA CENTRAL SCH,NEW YORK,        2730,,         413,
522,33104704200000,ROTTERDAM-MOHONASEN CENTRAL SCH DIST,NEW YORK,        2730,,         413,
523,33104704200000,SCHENECTADY CITY DIST,NEW YORK,        2730,,         413,
524,33104704200000,SCOTIA-GLENVILLE CTL SCH DIST,NEW YORK,        2730,,         413,
525,33104704200000,SCHALMONT CENTRAL SCHOOL DIST,NEW YORK,        2730,,         413,
526,33105204700000,SUFFOLK COUNTY,NEW YORK,       16698,       46941,,      131619
527,33105204700000,GREENPORT VILLAGE,NEW YORK,       16698,       46941,,      131619
528,33105204700000,SOUTHAMPTON VILLAGE,NEW YORK,       16698,       46941,,      131619
529,33105204700000,PORT JEFFERSON VILLAGE,NEW YORK,       16698,       46941,,      131619
530,33105204700000,BABYLON TOWN,NEW YORK,       16698,       46941,,      131619
531,33105204700000,BROOKHAVEN TOWN,NEW YORK,       16698,       46941,,      131619
532,33105204700000,EAST HAMPTON TOWN,NEW YORK,       16698,       46941,,      131619
533,33105204700000,HUNTINGTON TOWN,NEW YORK,       16698,       46941,,      131619
534,33105204700000,ISLIP TOWN,NEW YORK,       16698,       46941,,      131619
535,33105204700000,RIVERHEAD TOWN,NEW YORK,       16698,       46941,,      131619
536,33105204700000,SMITHTOWN TOWN,NEW YORK,       16698,       46941,,      131619
537,33105204700000,SOUTHAMPTON TOWN,NEW YORK,       16698,       46941,,      131619
538,33105204700000,SOUTHOLD TOWN,NEW YORK,       16698,       46941,,      131619
539,33105204700000,HUNTINGTON FIRE DISTRICT,NEW YORK,       16698,       46941,,      131619
540,33105204700000,MASTIC BEACH FIRE DISTRICT,NEW YORK,       16698,       46941,,      131619
541,33105204700000,MELVILLE FIRE DISTRICT,NEW YORK,       16698,       46941,,      131619
542,33105204700000,NORTH PATCHOGUE FIRE DISTRICT,NEW YORK,       16698,       46941,,      131619
543,33105204700000,LAKE RONKONKOMA FIRE DISTRICT,NEW YORK,       16698,       46941,,      131619
544,33105204700000,SOUTHOLD FIRE DISTRICT,NEW YORK,       16698,       46941,,      131619
545,33105204700000,HARBORFIELDS PUBLIC LIBRARY,NEW YORK,       16698,       46941,,      131619
546,33105204700000,SACHEM PUBLIC LIBRARY,NEW YORK,       16698,       46941,,      131619
547,33105204700000,SMITHTOWN LIBRARY DISTRICT,NEW YORK,       16698,       46941,,      131619
548,33105204700000,NORTHPORT-EAST NORTHPORT PUBLIC LIBRARY,NEW YORK,       16698,       46941,,      131619
549,33105204700000,SPRINGS FIRE DISTRICT,NEW YORK,       16698,       46941,,      131619
550,33105204700000,BABYLON UNION FREE SCH DIST,NEW YORK,       16698,       46941,,      131619
551,33105204700000,COPIAGUE UF SCH DIST,NEW YORK,       16698,       46941,,      131619
552,33105204700000,AMITYVILLE UF SCH DIST,NEW YORK,       16698,       46941,,      131619
553,33105204700000,WEST BABYLON UF SCHOOL,NEW YORK,       16698,       46941,,      131619
554,33105204700000,NORTH BABYLON UNION FREE SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
555,33105204700000,DEER PARK UF SCH DIST,NEW YORK,       16698,       46941,,      131619
556,33105204700000,WYANDANCH UF SCH DIST,NEW YORK,       16698,       46941,,      131619
557,33105204700000,BAY SHORE UNION FREE SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
558,33105204700000,SOUTH COUNTRY CENTRAL SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
559,33105204700000,MOUNT SINAI UNION FREE SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
560,33105204700000,MILLER PLACE UF SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
561,33105204700000,ROCKY POINT UF SCH DIST,NEW YORK,       16698,       46941,,      131619
562,33105204700000,EAST MORICHES UNION FREE SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
563,33105204700000,THREE VILLAGE CENTRAL SCH DIST,NEW YORK,       16698,       46941,,      131619
564,33105204700000,BROOKHAVEN-COMSEWOGUE UNION FREE SCH DIST,NEW YORK,       16698,       46941,,      131619
565,33105204700000,SACHEM CENTRAL SCH DIST,NEW YORK,       16698,       46941,,      131619
566,33105204700000,PORT JEFFERSON UF SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
567,33105204700000,MIDDLE COUNTRY CENTRAL SCH DIST,NEW YORK,       16698,       46941,,      131619
568,33105204700000,LONGWOOD CENTRAL SCHOOL DISTRICT,NEW YORK,       16698,       46941,,      131619
569,33105204700000,WILLIAM FLOYD UNION FREE SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
570,33105204700000,CENTER MORICHES UF SCH DIST,NEW YORK,       16698,       46941,,      131619
571,33105204700000,WAINSCOTT COMMON SCH DIST,NEW YORK,       16698,       46941,,      131619
572,33105204700000,SPRINGS UNION FREE SCH DIST,NEW YORK,       16698,       46941,,      131619
573,33105204700000,MONTAUK UNION FREE SCH DIST 6,NEW YORK,       16698,       46941,,      131619
574,33105204700000,EAST HAMPTON UF SCHOOL DIST 1,NEW YORK,       16698,       46941,,      131619
575,33105204700000,SAG HARBOR UF SCH DIST,NEW YORK,       16698,       46941,,      131619
576,33105204700000,HARBORFIELDS CTL SCHOOL,NEW YORK,       16698,       46941,,      131619
577,33105204700000,HALF HOLLOW HILLS CENTRAL SCH DIST,NEW YORK,       16698,       46941,,      131619
578,33105204700000,HUNTINGTON UNION FREE SCH DIST,NEW YORK,       16698,       46941,,      131619
579,33105204700000,ELWOOD UF SCH DIST,NEW YORK,       16698,       46941,,      131619
580,33105204700000,COLD SPRING HARBOR CENTRAL SCH DIST 2,NEW YORK,       16698,       46941,,      131619
581,33105204700000,COMMACK UF SCH DIST 10,NEW YORK,       16698,       46941,,      131619
582,33105204700000,SOUTH HUNTINGTON UFSD,NEW YORK,       16698,       46941,,      131619
583,33105204700000,BRENTWOOD UF SCH DIST,NEW YORK,       16698,       46941,,      131619
584,33105204700000,ISLIP UF SCH DIST,NEW YORK,       16698,       46941,,      131619
585,33105204700000,EAST ISLIP UFSD,NEW YORK,       16698,       46941,,      131619
586,33105204700000,BAYPORT-BLUE POINT UF SCH DIST,NEW YORK,       16698,       46941,,      131619
587,33105204700000,HAUPPAUGE UNION FREE SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
588,33105204700000,CONNETQUOT CTL SCH DIST,NEW YORK,       16698,       46941,,      131619
589,33105204700000,WEST ISLIP UF SCHOOL DISTRICT,NEW YORK,       16698,       46941,,      131619
590,33105204700000,CENTRAL ISLIP UF SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
591,33105204700000,FIRE ISLAND UNION FREE SCH DIST,NEW YORK,       16698,       46941,,      131619
592,33105204700000,LINDENHURST UNION FREE SCH DIST,NEW YORK,       16698,       46941,,      131619
593,33105204700000,NORTHPORT-E NORTHPORT UNION FREE SCH DIST,NEW YORK,       16698,       46941,,      131619
594,33105204700000,PATCHOGUE-MEDFORD UNION FREE SCH DIST,NEW YORK,       16698,       46941,,      131619
595,33105204700000,RIVERHEAD CENTRAL SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
596,33105204700000,SHOREHAM-WADING RIVER CENTRAL SCH DIST,NEW YORK,       16698,       46941,,      131619
597,33105204700000,SAYVILLE UNION FREE SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
598,33105204700000,SHELTER ISLAND U F SCH DIST,NEW YORK,       16698,       46941,,      131619
599,33105204700000,KINGS PARK CENTRAL SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
600,33105204700000,SMITHTOWN CTL SCH DIST,NEW YORK,       16698,       46941,,      131619
601,33105204700000,SOUTHAMPTON UNION FREE SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
602,33105204700000,REMSENBURG-SPEONK UNION FREE SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
603,33105204700000,SAGAPONACK COMMON SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
604,33105204700000,TUCKAHOE COMMON SCH DIST,NEW YORK,       16698,       46941,,      131619
605,33105204700000,EAST QUOGUE UF SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
606,33105204700000,WESTHAMPTON BEACH UF SCH DIST,NEW YORK,       16698,       46941,,      131619
607,33105204700000,QUOGUE UF SCH DIST,NEW YORK,       16698,       46941,,      131619
608,33105204700000,HAMPTON BAYS U F SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
609,33105204700000,BRIDGEHAMPTON U F SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
610,33105204700000,NEW SUFFOLK COMMON SCH DIST,NEW YORK,       16698,       46941,,      131619
611,33105204700000,OYSTER PONDS UNION FREE,NEW YORK,       16698,       46941,,      131619
612,33105204700000,FISHERS ISLAND UNION FREE SCHOOL DIST,NEW YORK,       16698,       46941,,      131619
613,33105204700000,SOUTHOLD UF SCH DIST,NEW YORK,       16698,       46941,,      131619
614,33105204700000,MATTITUCK-CUTCHOGUE UNION FREE SCH DIST,NEW YORK,       16698,       46941,,      131619
615,33105204700000,GREENPORT UF SCHOOL DISTRICT,NEW YORK,       16698,       46941,,      131619
616,33105204700000,EASTPORT-SOUTH MANOR CENTRAL SCHOOL DISTRICT,NEW YORK,       16698,       46941,,      131619
617,33105204700000,AMAGANSETT UNION FREE SCHOOL DISTRICT,NEW YORK,       16698,       46941,,      131619
618,33105204700000,EASTERN SUFFOLK 1 BOCES,NEW YORK,       16698,       46941,,      131619
619,33105204700000,SUFFOLK 2 (WESTERN) BOCES,NEW YORK,       16698,       46941,,      131619
620,33105404900000,TIOGA COUNTY,NEW YORK,        1575,,        1280,
621,33105404900000,CANDOR CENTRAL SCHOOL DISTRICT,NEW YORK,        1575,,        1280,
622,33105404900000,NEWARK VALLEY CENTRAL SCHOOL DISTRICT,NEW YORK,        1575,,        1280,
623,33105404900000,OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT,NEW YORK,        1575,,        1280,
624,33105404900000,SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT,NEW YORK,        1575,,        1280,
625,33105404900000,TIOGA CENTRAL SCHOOL DISTRICT,NEW YORK,        1575,,        1280,
626,33105404900000,WAVERLY CTL SCH DIST,NEW YORK,        1575,,        1280,
627,33105505000000,TOMPKINS COUNTY,NEW YORK,        3822,,        5019,
628,33105505000000,ITHACA CITY,NEW YORK,        3822,,        5019,
629,33105505000000,DRYDEN CENTRAL SCHOOL DISTRICT,NEW YORK,        3822,,        5019,
630,33105505000000,GROTON CENTRAL SCHOOL DISTRICT,NEW YORK,        3822,,        5019,
631,33105505000000,ITHACA CITY SCHOOL DISTRICT,NEW YORK,        3822,,        5019,
632,33105505000000,LANSING CENTRAL SCHOOL DISTRICT,NEW YORK,        3822,,        5019,
633,33105505000000,NEWFIELD CENTRAL SCHOOL DISTRICT,NEW YORK,        3822,,        5019,
634,33105505000000,TRUMANSBURG CENTRAL SCHOOL DISTRICT,NEW YORK,        3822,,        5019,
635,33105605100000,ULSTER COUNTY,NEW YORK,        7708,,,
636,33105605100000,KINGSTON CITY,NEW YORK,        7708,,,
637,33105605100000,KINGSTON CITY SCHOOL DISTRICT,NEW YORK,        7708,,,
638,33105605100000,HIGHLAND CENTRAL SCHOOL DISTRICT,NEW YORK,        7708,,,
639,33105605100000,RONDOUT VAL CTL SCH DIST,NEW YORK,        7708,,,
640,33105605100000,MARLBOROUGH CENTRAL SCHOOL DISTRICT,NEW YORK,        7708,,,
641,33105605100000,NEW PALTZ CENTRAL SCHOOL DISTRICT,NEW YORK,        7708,,,
642,33105605100000,ONTEORA CTL SCHOOL DISTRICT,NEW YORK,        7708,,,
643,33105605100000,SAUGERTIES CTL SCH DIST,NEW YORK,        7708,,,
644,33105605100000,WALLKILL CENTRAL SCHOOL DISTRICT,NEW YORK,        7708,,,
645,33105605100000,ELLENVILLE CENTRAL SCHOOL DISTRICT,NEW YORK,        7708,,,
646,33105605100000,ULSTER BOCES,NEW YORK,        7708,,,
647,33105705200000,WARREN COUNTY,NEW YORK,        2416,           8,,
648,33105705200000,GLENS FALLS CITY,NEW YORK,        2416,           8,,
649,33105705200000,HORICON TOWN,NEW YORK,        2416,           8,,
650,33105705200000,WARRENSBURG TOWN,NEW YORK,        2416,           8,,
651,33105705200000,CRANDALL LIBRARY DISTRICT,NEW YORK,        2416,           8,,
652,33105705200000,BOLTON CENTRAL SCHOOL DISTRICT,NEW YORK,        2416,           8,,
653,33105705200000,LAKE GEORGE CENTRAL SCHOOL DISTRICT,NEW YORK,        2416,           8,,
654,33105705200000,NORTH WARREN CENTRAL SCHOOL DISTRICT,NEW YORK,        2416,           8,,
655,33105705200000,GLENS FALLS CITY SCHOOL DISTRICT,NEW YORK,        2416,           8,,
656,33105705200000,JOHNSBURG CENTRAL SCHOOL DISTRICT,NEW YORK,        2416,           8,,
657,33105705200000,HADLEY LUZERNE CENTRAL SCHOOL DISTRICT,NEW YORK,        2416,           8,,
658,33105705200000,GLENS FALLS COMMON SCHOOL DISTRICT,NEW YORK,        2416,           8,,
659,33105705200000,QUEENSBURY U F SCH DIST2,NEW YORK,        2416,           8,,
660,33105705200000,WARRENSBURG CENTRAL SCHOOL DISTRICT,NEW YORK,        2416,           8,,
661,33105805300000,WASHINGTON COUNTY,NEW YORK,        1934,        1912,         130,
662,33105805300000,BANCROFT PUBLIC LIBRARY,NEW YORK,        1934,        1912,         130,
663,33105805300000,ARGYLE CENTRAL SCHOOL DISTRICT,NEW YORK,        1934,        1912,         130,
664,33105805300000,FORT ANN CENTRAL SCHOOL DISTRICT,NEW YORK,        1934,        1912,         130,
665,33105805300000,FORT EDWARD U F SCH DIST,NEW YORK,        1934,        1912,         130,
666,33105805300000,GRANVILLE CENTRAL SCHOOL DISTRICT,NEW YORK,        1934,        1912,         130,
667,33105805300000,GREENWICH CENTRAL SCHOOL DISTRICT,NEW YORK,        1934,        1912,         130,
668,33105805300000,HARTFORD CENTRAL SCHOOL DISTRICT,NEW YORK,        1934,        1912,         130,
669,33105805300000,HUDSON FALLS CENTRAL SCHOOL DISTRICT,NEW YORK,        1934,        1912,         130,
670,33105805300000,SALEM CENTRAL SCHOOL DISTRICT,NEW YORK,        1934,        1912,         130,
671,33105805300000,WHITEHALL CENTRAL SCHOOL DISTRICT,NEW YORK,        1934,        1912,         130,
672,33105805300000,CAMBRIDGE CENTRAL SCHOOL DISTRICT,NEW YORK,        1934,        1912,         130,
673,33105805300000,PUTNAM CENTRAL SCHOOL DISTRICT,NEW YORK,        1934,        1912,         130,
674,33105805300000,WASHINGTON-SARATOGA-WARREN-HAMILTON-ESSEX BOCES,NEW YORK,        1934,        1912,         130,
675,33105905400000,WAYNE COUNTY,NEW YORK,        2095,,,
676,33105905400000,SODUS COMMUNITY LIBRARY,NEW YORK,        2095,,,
677,33105905400000,PALMYRA COMMUNITY LIBRARY,NEW YORK,        2095,,,
678,33105905400000,LYONS FIRE DISTRICT,NEW YORK,        2095,,,
679,33105905400000,NEWARK CENTRAL SCHOOL DISTRICT,NEW YORK,        2095,,,
680,33105905400000,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,NEW YORK,        2095,,,
681,33105905400000,LYONS CENTRAL SCHOOL DISTRICT,NEW YORK,        2095,,,
682,33105905400000,MARION CENTRAL SCHOOL DISTRICT,NEW YORK,        2095,,,
683,33105905400000,WAYNE CENTRAL SCHOOL DISTRICT,NEW YORK,        2095,,,
684,33105905400000,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,NEW YORK,        2095,,,
685,33105905400000,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,NEW YORK,        2095,,,
686,33105905400000,SODUS CENTRAL SCHOOL DISTRICT,NEW YORK,        2095,,,
687,33105905400000,WILLIAMSON CENTRAL SCHOOL DISTRICT,NEW YORK,        2095,,,
688,33105905400000,RED CREEK CENTRAL SCHOOL DISTRICT,NEW YORK,        2095,,,
689,33105905400000,GANANDA CENTRAL SCHOOL DISTRICT,NEW YORK,        2095,,,
